Provincia;Identificador_Canton;Identificador_Parroquia;Zona;Sector;Numero_vivienda;Tipo_via;Tipo_vivienda;Condicion_ocupacion_vivienda_particular;Condicion_ocupacion_vivienda_colectiva;Material_predominante_techo_o_cubierta;Estado_techo_o_cubierta;Material_predominante_paredes_exteriores;Estado_paredes_exteriores;Material_predominante_piso;Estado_piso;El_agua_que_recibe_la_vivienda_es;El_agua_que_recibe_la_vivienda_proviene_o_es_suministrada_por;El_servicio_higienico_de_la_vivienda_es;Disponibilidad_de_energia_electrica_por_red_publica;Disponibilidad_de_otra_fuente_de_energia_electrica;Eliminacion_de_la_basura;Numero_cuartos;Todas_las_personas_comparten_un_mismo_gasto_para_la_alimentacion;Numero_hogares;Area_urbana_o_rural;CANTON;PARROQ;ID_VIV;Total_fallecidos_de_la_vivienda;Total_emigrantes_de_la_vivienda;Total_personas_de_la_vivienda;Condicion_ocupacion_de_la_vivienda_particular(recodificada);Numero_cuartos(recodificada);Registro_imputado_en_vivienda_ocupada_con_personas_ausentes
"Azuay";1;62;2;6;29;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620020060029;0;0;2;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;2;6;36;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620020060036;0;0;5;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;2;6;84;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620020060084;0;0;2;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;2;6;108;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620020060108;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;2;7;3;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620020070003;0;0;5;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;2;7;30;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620020070030;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;2;7;37;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620020070037;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;2;7;48;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620020070048;0;0;3;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;1;89;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030010089;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;1;90;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030010090;0;0;3;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;2;94;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030020094;0;0;2;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;4;70;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030040070;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;5;8;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030050008;0;0;5;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;5;16;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030050016;0;0;5;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;5;29;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030050029;0;0;1;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;5;39;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030050039;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;5;77;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030050077;0;0;1;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;6;42;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030060042;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;6;51;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030060051;0;0;3;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;6;56;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030060056;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;7;5;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030070005;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;7;19;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030070019;0;0;2;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;7;39;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030070039;0;0;5;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;7;43;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030070043;0;0;2;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;7;136;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030070136;0;0;1;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;7;137;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030070137;0;0;7;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;7;138;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030070138;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;7;143;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030070143;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;7;144;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030070144;0;0;3;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;7;145;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030070145;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;7;153;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030070153;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;8;40;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030080040;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;8;41;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030080041;0;0;3;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;8;43;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030080043;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;8;44;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030080044;0;0;3;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;8;48;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030080048;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;8;49;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030080049;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;8;57;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030080057;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;8;58;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030080058;0;0;2;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;8;64;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030080064;0;0;5;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;8;110;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030080110;0;0;4;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;3;8;112;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620030080112;0;0;3;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;4;1;48;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620040010048;0;0;1;"Ocupada";"Cuatro cuartos";"No"
"Azuay";1;62;4;1;52;"Calle";"Casa/villa";"Ocupada con personas presentes";"";"Fibrocemento, asbesto (eternit, eurolit)";"Bueno";"Ladrillo o bloque";"Bueno";"Cerámica, baldosa, vinil o porcelanato";"Bueno";"Por tubería, dentro de la vivienda";"Empresa Pública/Municipio";"Inodoro o escusado, conectado a red pública de alcantarillado";"Si";"No dispone";"Por carro recolector";4;"Si";1;"rural";"Cuenca";"Ricaurte";101620040010052;0;0;3;"Ocupada";"Cuatro cuartos";"No"
