Provincia;Identificador_Canton;Identificador_Parroquia;Zona;Sector;Numero_vivienda;Numero_hogar;Numero_dormitorios;Cuarto_espacio_exclusivo_para_cocinar;Disponibilidad_servicio_higiénico_inodoro_escusado;Disponibilidad_espacio_con_instalaciones_o_ducha_para_bañarse;Principal_combustible_o_energía_para_cocinar;Agua_que_beben_los_miembros_hogar;Acostumbra_separar_la_basura_orgánica_e_inorgánica;Acostumbra_separar_desperdicios_para_dar_a_los_animales_plantas;Acostumbra_separar_papel_cartón_plástico_o_vidrio_para_vender_regalar_reutilizar;Tiene_este_hogar_perros;Número_perros;Tiene_este_hogar_gatos;Número_gatos;Tenencia_propiedad_de_la_vivienda;Dispone_servicio_de_teléfono_convencional;Dispone_servicio_de_teléfono_celular;Dispone_servicio_de_televisión_pagada;Dispone_servicio_de_internet_fijo;Dispone_computadora;Dispone_refrigeradora;Dispone_máquina_lavadora_de_ropa;Dispone_máquina_secadora_de_ropa;Dispone_horno_microondas;Dispone_máquina_extractora_de_olores;Dispone_automóvil_o_camioneta_para_uso_exclusivo;Dispone_motocicleta_para_uso_exclusivo;Alguna_persona_falleció_en_los_últimos_tres_años(enero_2020);Número_personas_fallecidas;Alguna_persona_viajó_a_otro_país_y_todavía_no_regresa(nov._2010);Numero_personas_emigrantes;Total_hombres_en_el_hogar;Total_mujeres_en_el_hogar;Total_personas_en_el_hogar;Existe_alguna_persona_que_no_haya_sido_mencionada_en_el_hogar;Area_urbana_o_rural;CANTON;PARROQ;ID_VIV;ID_HOG;Numero_dormitorios(recodificada);Registro_imputado_en_vivienda_ocupada_con_personas_ausentes;TipoPareja;TipoDeHogar
"Azuay";1;62;5;6;128;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"No";;"Propia y la esta pagando";"No";"Si";"Si";"Si";"Si";"Si";"Si";"No";"Si";"Si";"Si";"No";"No";;"No";;0;2;2;"No";"Area Rural";"Cuenca";"Ricaurte";101620050060128;10162005006012801;"Tres dormitorios";"No";"";"Nuclear"
"Azuay";1;62;5;6;168;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"No";;"Propia y totalmente pagada";"Si";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"No";"No";"No";"No";;"No";;3;3;6;"No";"Area Rural";"Cuenca";"Ricaurte";101620050060168;10162005006016801;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;5;7;20;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"No";;"Propia y totalmente pagada";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101620050070020;10162005007002001;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;5;7;84;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";1;"No";;"Propia y totalmente pagada";"Si";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"Si";"Si";"No";"No";;"No";;2;3;5;"No";"Area Rural";"Cuenca";"Ricaurte";101620050070084;10162005007008401;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;5;7;92;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";1;"No";;"Prestada o cedida(no paga)";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"No";"Si";"No";"Si";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101620050070092;10162005007009201;"Tres dormitorios";"No";"";"Nuclear"
"Azuay";1;62;5;7;138;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"No";"Si";1;"No";;"Propia y totalmente pagada";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"No";"Si";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101620050070138;10162005007013801;"Tres dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;2;76;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"No";;"Propia y la esta pagando";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;2;3;5;"No";"Area Rural";"Cuenca";"Ricaurte";101629990020076;10162999002007601;"Tres dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;5;63;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"Si";"Si";1;"No";;"Prestada o cedida(no paga)";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990050063;10162999005006301;"Tres dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;7;97;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"No";;"Propia y totalmente pagada";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"Si";"No";"No";;"No";;3;1;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990070097;10162999007009701;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;11;14;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"No";;"Propia y la esta pagando";"Si";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"Si";"No";"No";;"No";;3;3;6;"No";"Area Rural";"Cuenca";"Ricaurte";101629990110014;10162999011001401;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;11;26;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"Si";1;"No";;"Propia y la esta pagando";"Si";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"Si";"No";"No";;"No";;3;2;5;"No";"Area Rural";"Cuenca";"Ricaurte";101629990110026;10162999011002601;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;11;27;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"Si";1;"No";;"Propia y la esta pagando";"Si";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"Si";"Si";"No";"No";;"No";;3;2;5;"No";"Area Rural";"Cuenca";"Ricaurte";101629990110027;10162999011002701;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;12;36;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"No";;"Propia y la esta pagando";"Si";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"Si";"No";"No";"No";;"No";;3;1;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990120036;10162999012003601;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;13;45;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"Si";1;"No";;"Propia y totalmente pagada";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;1;3;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990130045;10162999013004501;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;14;65;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"No";;"Propia y totalmente pagada";"No";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990140065;10162999014006501;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;15;29;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"Si";1;"No";;"Propia y totalmente pagada";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"No";"Si";"No";"No";;"No";;1;2;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990150029;10162999015002901;"Tres dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;15;33;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"No";;"Prestada o cedida(no paga)";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"No";"No";"No";"Si";"No";"No";;"No";;5;2;7;"No";"Area Rural";"Cuenca";"Ricaurte";101629990150033;10162999015003301;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;15;70;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"No";"Si";1;"No";;"Propia y la esta pagando";"No";"Si";"No";"Si";"Si";"Si";"Si";"Si";"No";"Si";"Si";"No";"No";;"No";;4;1;5;"No";"Area Rural";"Cuenca";"Ricaurte";101629990150070;10162999015007001;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;15;89;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"No";;"Propia y la esta pagando";"Si";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;3;3;6;"No";"Area Rural";"Cuenca";"Ricaurte";101629990150089;10162999015008901;"Tres dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;16;54;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"No";;"Propia y totalmente pagada";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"No";"Si";"No";"Si";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990160054;10162999016005401;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;17;44;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"No";;"Propia y la esta pagando";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"Si";"Si";"No";"No";;"No";;3;1;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990170044;10162999017004401;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;20;45;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"No";;"Propia y totalmente pagada";"Si";"Si";"No";"Si";"Si";"Si";"Si";"Si";"Si";"No";"Si";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990200045;10162999020004501;"Tres dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;20;71;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"Si";1;"No";;"Propia y totalmente pagada";"Si";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"Si";"No";"No";;"No";;2;3;5;"No";"Area Rural";"Cuenca";"Ricaurte";101629990200071;10162999020007101;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;21;9;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"Si";"Si";1;"No";;"Propia(regala,donada,heredada o por posesion)";"Si";"Si";"No";"Si";"Si";"Si";"Si";"Si";"Si";"No";"Si";"No";"No";;"No";;1;3;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990210009;10162999021000901;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;21;52;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"Si";"No";"No";"No";;"No";;3;1;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990210052;10162999021005201;"Tres dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;22;55;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"Si";1;"No";;"Propia y la esta pagando";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"No";"No";"No";"Si";"No";"No";;"No";;3;4;7;"No";"Area Rural";"Cuenca";"Ricaurte";101629990220055;10162999022005501;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;23;22;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"No";;"Propia y totalmente pagada";"Si";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"Si";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990230022;10162999023002201;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;23;53;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"Si";"Si";1;"No";;"Arrendada/anticresis";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;1;3;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990230053;10162999023005301;"Tres dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;24;4;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"Si";"Si";1;"No";;"Propia y totalmente pagada";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"No";"Si";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990240004;10162999024000401;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;24;30;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";1;"No";;"Propia y la esta pagando";"No";"Si";"No";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990240030;10162999024003001;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;24;32;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"No";;"Propia y la esta pagando";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990240032;10162999024003201;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;24;33;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"No";"Si";"Si";1;"No";;"Propia y la esta pagando";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990240033;10162999024003301;"Tres dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;24;66;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"Si";1;"No";;"Propia y la esta pagando";"Si";"Si";"No";"Si";"Si";"Si";"Si";"Si";"No";"Si";"Si";"No";"No";;"No";;3;1;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990240066;10162999024006601;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;25;47;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"No";;"Prestada o cedida(no paga)";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"Si";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990250047;10162999025004701;"Tres dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;25;75;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"No";;"Propia y la esta pagando";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"Si";"Si";"No";"No";;"No";;2;1;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990250075;10162999025007501;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;26;24;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"No";;"Propia y la esta pagando";"Si";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"No";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990260024;10162999026002401;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;26;36;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"No";;"Propia y la esta pagando";"Si";"Si";"No";"Si";"Si";"Si";"Si";"No";"Si";"Si";"Si";"No";"No";;"No";;3;1;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990260036;10162999026003601;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;27;23;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"No";"Si";1;"No";;"Propia y totalmente pagada";"No";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"No";"Si";"No";"No";;"No";;3;1;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990270023;10162999027002301;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;28;39;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"No";"Si";"Si";1;"No";;"Propia y totalmente pagada";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"No";"Si";"No";"No";"No";;"No";;1;1;2;"No";"Area Rural";"Cuenca";"Ricaurte";101629990280039;10162999028003901;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;29;57;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"Si";"Si";1;"No";;"Propia y totalmente pagada";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"No";"Si";"No";"Si";"No";"No";;"No";;2;2;4;"No";"Area Rural";"Cuenca";"Ricaurte";101629990290057;10162999029005701;"Tres dormitorios";"No";"Pareja de hombre y mujer";"Nuclear"
"Azuay";1;62;999;31;6;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"Si";"Si";"No";"Si";1;"No";;"Prestada o cedida(no paga)";"Si";"Si";"No";"Si";"Si";"Si";"Si";"No";"No";"Si";"No";"No";"No";;"No";;1;2;3;"No";"Area Rural";"Cuenca";"Ricaurte";101629990310006;10162999031000601;"Tres dormitorios";"No";"";"Nuclear"
"Azuay";1;62;999;31;107;1;3;"Si";"De uso exclusivo del hogar";"De uso exclusivo del hogar";"Gas de tanque o cilindro";"La beben, tal como llega al hogar";"No";"Si";"No";"Si";1;"No";;"Propia y la esta pagando";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"Si";"No";"No";;"No";;1;4;5;"No";"Area Rural";"Cuenca";"Ricaurte";101629990310107;10162999031010701;"Tres dormitorios";"No";"";"Nuclear"
